index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
630,RECRUITFLASH PTE. LTD.,Senior Software Developer - .NET / Senior Software Engineer,Islandwide,"Permanent, Full Time",Senior Executive,1 year exp,"Engineering, Information Technology, Manufacturing, Purchasing / Merchandising, Others","$4,000to$8,000",Monthly,3 applications,Closing on 27 Mar 2024,"Good Pay + Good Bonus ( 5 Days Work Week )
Junior / Entry Level / No experience / Senior Welcome apply / Full Training Provided
Roles & Responsibilities
Design and Develop Business Process Software Applications using .NET CORE framework.
· Perform requirements analysis
· Collaborate with internal teams to produce software design and architecture
· Write clean, scalable code using .NET programming languages (C#, ASP or VB.net)
· Test and deploy applications and systems
· Develop documentation throughout the software development life cycle (SDLC)
· Explore new business solutions to continually enhance functionality that fulfils user needs
· Provide expert advice and leadership on standards and methodologies of application design and functionality
· Our benefits and compensation for permanent position are as follows:
·
· Salary for experience candidates will be considered based on the years of experience and our internal salary structure
·
· 1 month AWS
· Variable Bonus ranging from 1 to 3 months depending on individual and company performance
· Working hours: 8.00 am to 5.00 pm / 8.30 to 5.30 pm / 9.00 am to 6.00 pm / 9.30 am to 6.30pm / 10.00am to 7.00pm
· Working days: Monday to Friday (1 day work from home per week)
· Annual Leave: 14 days up to 17 days for non-executive (Assistant Engineer and below)
· 18 days up to 21 days for executive (Engineer and above)
· Medical benefits of $500 per financial year (Benefit is extended to spouse and children (below 21 years old) of married employees)
· Insurance coverage: Hospital & Surgical (Benefit is extended to spouse and children (below 25 years old) of married male employees and child (below 25 years old) of married female employees)
· Term Life
· Personal Accident
· Maternity Insurance for female employee and spouse of male employee on the birth of their 1st 2 children claimable up to delivery bill of $6,000.00 whichever is lower.
· Flex Dollars of $500 per financial year
· Free annual year-end Health Check-Up
· Monthly Birthday Party Celebration
· Monthly Sports Activities
· New Born Gift
· CSR Initiatives
· Department Bonding Activities
· Biennial team building and staff appreciation dinner
· Gym Corner for employees to exercise
·
· Good Pay + Good allowance + Good Bonus
· Interested candidates please send an updated Resume / CV in Ms Word format to lilian@recruitflash.com or WhatsApp’s your resume to 98332779 ( no Calls)
· Consultant in-charge : Quah Li Lian (Lilian) ( Registration No: R1983286 )
·",software engineer
631,,Software Architect,"Beijing, China","Permanent, Full Time",Professional,2 years exp,Information Technology,"$8,000to$12,000",Monthly,6 applications,Closing on 26 Mar 2024,"Job Responsibilities
Responsible for architecture design, performance optimization, and stability optimization. Responsible for the technical selection, development and improvement of basic libraries, frameworks and key modules;
Design and develop solutions to complex applications problems, system administration issues, or network concerns;
Guide the design and coding of other team members to ensure the quality of the project.Develop database architectural strategies at the modeling, design and implementation stages to address business or industry requirements;
Analyze user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis.

Requirements
Ph.D. degree majored in Computer Science, Software Engineering, Artificial Intelligence, Machine Learning, Big Data Processing, Image Recognition or related major, required with at least 3 years’ industry experience;
Able to gather appropriate resources to solve project-specific problems;
Proven ability to understand and recognize complex design problems;
Effective communication skills with a team-oriented attitude.
Working Location: China, Beijing",software engineer
632,CONTINENTAL AUTOMOTIVE SINGAPORE PTE. LTD.,Senior Embedded Software Engineer,"CONTINENTAL BUILDING, 80 BOON KENG ROAD 339780",Full Time,Senior Executive,5 years exp,"Engineering, Information Technology","$5,500to$10,000",Monthly,10 applications,Closing on 10 Apr 2024,"Job Description
Be part of a multinational team of engineers responsible for developing software for automotive products such as instrument clusters, navigation system, body control unit and etc
Job scope includes software analysis, software design, code implementation, software integration, module verification and validation
You will be responsible for the quality and on-time delivery of your work-products throughout the software development lifecycles
You will be responsible for the development of SW components and/or SW (Sub-) systems according to the defined SW development life cycle process
Work with engineers from various Continental locations across the globe
Qualifications
Degree/Masters in Computer Science/Engineering, or a related discipline, preferably with specialization or related 5 years of experience in development of device drivers for embedded systems
Analysis and Design experience for embedded SW
Advanced programming skills in ANSI/Embedded C
Experience in unit testing and integration testing
Good understanding of real-time system architecture/design
Experience of HW related SW development using microcontrollers, HW boards, PCBs
Experience in embedded development tools (emulators, analyzers, oscilloscopes, etc)
Experience with software configuration management tools / version control tools
Customer-oriented and committed to work systematically under tight schedules
Able to learn and work independently and within a team expected
Good written and oral communication skills
Willing to travel overseas for training and/or projects on short notice",software engineer
633,HCL SINGAPORE PTE. LTD.,Senior Software Engineer - Hadoop / SQL / UNIX,Islandwide,Full Time,Professional,4 years exp,Information Technology,"$6,000to$9,000",Monthly,7 applications,Closing on 01 Apr 2024,"Responsibilities:
Responsible for monitoring jobs, analyze root cause of any failures, responding to users queries on time with a solution.
To handle production support – L1 , L2.
Deploy fixes in production for failures.
Analyze ITSC cases and deploy fixes for the same in production.
Manage Incident, production tickets, determine priority and resolution from Level1 escalation within defined SLA in compliance to client process.
Perform in depth production incident troubleshooting, resolve any production failures.
Provide Trend Analysis and root cause analysis on recurring defects.
Build and update knowledge base from incident and problem tickets.
Automate manual daily production activities.
Provide Jobs Status update to management and clients.
Responsible for End-to-End EDW and Bigdata Production batch support.
Prepare roaster and manage batch support team.
Prepare Test cases for Unit Testing/SIT/Regression
Requirement:
Bachelor’s/Master’s degree (or its equivalent) in Information Technology or related course
4-6 years of experience in relevant field
Good knowledge on Data warehouse Concepts
Hands on experience in Control M Scheduling tool, Propose design to create and schedule ETL jobs using Control M
Should be good in Unix Shell scripting, writing SQL
Sound knowledge of Core Banking Domain
Able to work in shifts based on roaster, should be available for on call support
Willing to work in Shifts (Morning/Afternoon/Night)
Good Communication, Flexibility, and commitment
Should be able to take ownership and deliver independently.
Technical Skills
Hadoop, SQL
Unix shell script
Control M
Banking Domain
Hive, Spark
Good to Have
Hadoop/Cloudera Certification",software engineer
634,TALENTVIS SINGAPORE PTE. LTD.,Senior Data Engineer,"ORCHARD GATEWAY @ EMERALD, 218 ORCHARD ROAD 238851",Contract,Senior Executive,6 years exp,Information Technology,"$8,000to$13,500",Monthly,17 applications,Closing on 11 Apr 2024,"As a Data engineer, you will be a part of a highly qualified team, leading the delivery of modern data platforms using Azure Services and Databricks.
· Designing and delivering software using an agile and iterative approach based on Scrum or Kanban
· Following and contributing to improvement of client's software engineering practices e.g., source code management, test-driven development, automated testing, CI/CD
· Supporting the Lead Data Engineer in technical architecture and design
· Building an understanding of how data is used within client's commercial activity, and using this knowledge when working with Business Analysts or users to identify system requirements
· Analyzing and estimating IT changes giving input on technical opportunities, constraints, and trade-offs
· Creating documentation and presenting to technical and non-technical audiences
· Providing handover to Support teams and providing third line support for short periods after releases
· Owning their own learning so that they remain a technical subject matter expert.
Technical Skills
· Having solid experience in data modeling, data warehousing, SQL Server database design and development (SQL, relational and dimensional modelling) Analytical querying using technologies such as SSAS cubes or columnar data stores, Python.
· ETL tools such as SSIS, Alteryx, Azure Data Factory
· Building data pipelines using code e.g. Pyspark
· Modern cloud-based data architectures and technologies such as Data Lake, Delta Lake, Data Lakehouse e.g. Azure Data Lake Gen 2, Azure Delta Lake Lakehouse architecture using Databricks, Hudi or Iceberg
· NoSQL using CosmosDB, MongoDB, DynamoDB etc.
· Python scripting, including data engineering and machine learning libraries
· Scripting languages such as Powershell, bash, DAX, M-language etc. (Note - We primarily use SQL, Pyspark and Python in our day-to-day work along with some coding around DAX, Bash, Powershell and other scripting languages. )
· Distributed computing mainly around Spark § Big data files formats e.g. Parquet, Avro, ORC etc.
· Big data technologies such as Hadoop, Hive, Map-Reduce, Partition design, performance tuning in Spark etc.
· Reporting and visualisation tools such as SSRS, Tableau, Power BI or Excel",software engineer
635,ELITEZ PTE. LTD.,Software Engineer (AGV) (Basic up to $6000 / 3 Months Bonuses / 5 Days / Office Working Hours / Benoi Road),Islandwide,Permanent,Senior Executive,1 year exp,Engineering,"$4,000to$6,000",Monthly,3 applications,Closing on 05 Apr 2024,"Job Summary:
Salary package: $4,000 - $6,000, Eligible for June bonus (2 months) + December bonus (1 month) and Flexi dollars: $800 / year
Annual leave: 14 days
Working hours: Monday - Friday 8.30am - 5.30pm
Working location : Benoi Road (Company bus at 8am from Joo Koon MRT (beside NTUC Hub) or public bus 257 from Joo Koon Interchange B24009)

Job Responsibilities:
· Development of REST API endpoints for interfacing with external and internal stakeholders.
· Design and documentation of REST APIs.
· Development of REST API interfaces.
· Implementing REST API logic.
· Database integrations for persisting REST API data.
· Testing of REST APIs.
· Development of internal APIs for interfacing with internal components.
· Writing documentation for internal API interfaces.
· Development of internal API interfaces.
· Implementing internal API logic.
· Testing of internal APIs.
· Assist with software deployment and testing in customer site.
· Support deployment of WCS system on customer’s premises.
· Handling integrations with additional systems
· Deployment and testing of the system.
· DevOps related tasks.

Requirements:
· Minimum Bachelor's degree in computer science, computer engineering, information technology or equivalent practical experience.
· Software skills: Python, Docker,Git, REST API.
· Highly motivated and creative, thinking ""out of the box"", team player, problem solver, good interpersonal and communication skills.

How to apply:
By submitting any application or resume to us, you will be deemed to have agreed and consented to us disclosing your personal information to prospective employers for their consideration.
We regret that only shortlisted candidates will be notified.

Lau Jie Xi - DT13
Registration Number: R21103272
EA Licence No: 16C8004 (Elitez Pte Ltd)",software engineer
636,HELIUS TECHNOLOGIES PTE. LTD.,Software Deployment Engineer,"CITY HOUSE, 36 ROBINSON ROAD 068877",Contract,Executive,3 years exp,Information Technology,"$4,500to$6,000",Monthly,3 applications,Closing on 29 Mar 2024,"• Oversee the day-to-day deployment operations
• Evaluate production risks associated with production deployment activities
• Manage deployment related escalations
• Adapt & Adopt CI/CD best practices to implement in the company
• Assist in investigation of complex user reported issues related to infrastructure

Regards,
Lini
Recruitment Consultant
R22108463",software engineer
637,TIKTOK PTE. LTD.,"Backend Software Engineer, Business Integrity - 2024 Start",1 RAFFLES QUAY 048583,Full Time,Professional,,Information Technology,"$6,500to$13,000",Monthly,Posted 14 Mar 2024,Closing on 13 Apr 2024,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.

About the team
TikTok Business Integrity team is at the core to power monetization drive for TikTok on a global scale. The team builds the foundation to safeguard our advisement platform and use cutting-edge technologies to bring the most value to our users as well as business partners. In Singapore, we commit to uphold the integrity of the platform by taking advantage of human insights to know more about advertisers and use signals to optimize the tradeoff between risk and advertiser experience.

We are looking for talented individuals to join us for this future position in 2024. As a graduate, you will get unparalleled opportunities for you to kickstart your career, pursue bold ideas and explore limitless growth opportunities. Co-create a future driven by your inspiration with TikTok.

Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early.

Responsibilities
- Design and build applications to enhance the trust between advertisers and TikTok, educate advertisers with integrity insights and enforce actor integrity
- Design and engineer data pipelines, build visualization to facilitate data-driven decision making
- Collaborate with product managers and data scientists to iterate strategies, prototype solutions and launch experiments to validate the hypothesis
- Participate in engineering planning and execution with teams based in other locations
- Perform troubleshooting for on-call duty

Qualifications
- B. Sc or higher degree in Computer Science or related fields from accredited and reputable institutions
- Solid programming capabilities, exhibits good code design and coding style.
- Familiarity with at least one of the programming languages: Go, Python or Java
- Proficient in computer science basics (Data Structure and Algorithms, Operating System, Computer Network, Database etc.)
- Find yourself comfortable in a fast-paced learning environment
- Excellent expression ability, good at verbal communication and writing

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.

If you have any questions, please reach out to us at apac-earlycareers@tiktok.com.",software engineer
638,REALTEK SINGAPORE PRIVATE LIMITED,Software Engineer – IoT Development & Opensource,"THE STRATEGY, 2 INTERNATIONAL BUSINESS PARK 609930","Permanent, Full Time",Fresh/entry level,,"Engineering, Information Technology, Sciences / Laboratory / R&D, Telecommunications","$4,000to$8,000",Monthly,39 applications,Closing on 30 Mar 2024,"JOB HIGHLIGHTS
· Cutting Edge Internet-of-Things and AI Technologies
· Open Source and Maker Culture
· Friendly Working Environment
JOB DESCRIPTION
· Realtek is one of the leading fabless semiconductor design companies in the world, with this position, you will get to play a role in value-add to the latest Realtek wireless communication IC product line.
· You will develop software and firmware for the state-of-the-art Internet-of-Things microcontrollers, writing tools, automation, and build systems.
· You will also work closely with the hardware, driver, test, and marketing team to be exposed to the entire product designing cycle.
· You will have the chance to prototype your ideas and make them public through social media, workshops, and events.
· You will be able to follow the latest tech trend and learn new skills when working with cutting-edge technologies.

ROLES & RESPONSIBILITIES
· Be a part of a team that maintains, implements, and validates embedded software for Realtek's latest IoT SoCs
· Design application-level middleware to simplify the customer development process
· Port new features, capabilities, and platforms to Realtek IoT SoCs
· Prototype innovative IoT applications using various network protocols, tools, and open source software
· Debug and fix peripheral, wireless connectivity(Bluetooth, Wi-Fi, etc.), and network-level issues
· Collaborate with third parties for hardware and software projects (ARM, SeeedStudio, Sparkfun, Adafruit, AI-Thinker...)
· Online & offline event organization with groups, institutes, and local universities
· Content creation and social media marketing strategy based on Realtek IoT solutions
· Community management and customer support

JOB REQUIREMENTS
· Bachelor’s degree or above in Computer Engineering, Electrical Engineering, or other related majors
· Fresh graduates are welcome to apply
· Experience with C/C++ and a scripting language(Python/Bash/etc.) is a must
· Experience with embedded system drivers, peripherals, computer networks, wireless connectivities, and open source development platforms (Arduino, PlatformIO, etc.)
· Experience with TinyML and/or AIoT-related development is a bonus
· Experience with video editing and content creation
· Willingness to learn new technologies and ability to follow the latest software and electronics trend
· Good Communication and Teamwork Skills",software engineer
639,AVATAR TECHNO SERVICES PTE. LTD.,Senior Software Engineer (Frontend),"TUNG ANN ASSOCIATION BUILDING, 141 CECIL STREET 069541",Contract,Senior Management,3 years exp,Information Technology,"$6,000to$7,000",Monthly,3 applications,Closing on 14 Apr 2024,"To independently support SaaS (Discourse.org) based online
community platform development and operation:
Key Skills : JavaScript ES6, jQuery 3.6, CSS 2&amp;3, HTML5.1, SQL
database, Google Analytics experience are must have.
Discourse.org SaaS experience, security operation
experience as a plus.
Strong collaboration skill with other team members and
stakeholders including but not limited to UI/UX designer,
BA, project manager, tech lead, data analyst and
Customer
The following scope of work is to be completed during the contract period:
1. Continuous development and operation of the ‘Let’s Talk’ platform
a. UI enhancement and bug fix
b. Integration with external systems as needed
c. Security enhancement and issue fix
d. SEO(Search Engine Optimisation) and digital marketing support
e. Operation and maintenance of the platform
f. Liaise with external SaaS platform vendors (CSP)
2. User case specific development
a. Other use cases to be created under ‘Let’s Talk’ platform per the requirement from
the project team
3. Documentation
a. Tech design documentation
b. Security process documentation
c. Operation documentation
d. Incident report (as needed)
4. Other development and operation support
e. Work on the implementation and operation for any other services, components
required by digital youth mental health program offering",software engineer
640,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,Senior DevOps Engineer (On-Premise) - CL,"GUOCO TOWER, 1 WALLICH STREET 078881","Contract, Full Time",Executive,3 years exp,Information Technology,"$7,000to$10,000",Monthly,2 applications,Closing on 21 Apr 2024,"Responsibilities
Responsible for the design and implementation of our CI/CD toolsuite.
Maintenance of the CI/CD toolsuite and patching schedule.
Work closely with the software engineers to automate their deployments and improve productivity.
Work closely with the enterprise architects and IT security team to ensure compliance to their requirements.
Troubleshooting of deployment errors, perform root cause analysis and implement corrective actions.
Required Skills and Qualifications
1-3 years of working experience working as a DevOps Engineer or similar software engineering role.
Experience working with at least one of the CI/CD tools such as Jenkins, Octopus, ArgoCD.
Good understanding of CI/CD best practices (environmental variable replacement strategies etc)
Good understanding of containerization tools (Docker) and usage of image repositories
Knowledge of container orchestration tools will be a plus (Kubernetes)


Charles, Lau Ngie Hao License No. 02C3423 Personnel Registration No. R1656741

Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by ManpowerGroup Singapore for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012. To learn more about ManpowerGroup's Global Privacy Policy, please visit https://www.manpower.com.sg/privacy-policy",software engineer
641,OAKTREE CONSULTING,Product Software Engineer(C / C++),"PENINSULA PLAZA, 111 NORTH BRIDGE ROAD 179098","Permanent, Full Time",Senior Executive,3 years exp,"Engineering, Information Technology, Logistics / Supply Chain, Manufacturing, Telecommunications","$6,000to$7,500",Monthly,1 application,Closing on 12 Apr 2024,"Responsibilities
Participate in new product development project from concept to launch
Support and improve existing product lines
Support activities to reduce production cost, lead-time and improve product reliability and quality
Collaborate with external partners in joint product development projects
Manage project scope, timelines, budgets, product specifications, production schedules, and any other deliverables
Establish engineering specifications and production processes to meet technical, functional and quality requirements
Coordinate and support manufacturing of prototypes and products to ensure reliability and quality of product
Develop and perform assembly and test procedures for product according to specifications
Identify and resolve all issues effectively to achieve all objectives
Ensure proper documentation (including manuals) of all required information for product/projects
Support product installations and any necessary diagnoses, troubleshooting, service, and repair
Provide product training and support internally and distributors
Requirements
Bachelor’s degree in Electronics, Electrical or System related Engineering
3-5 years relevant experience in product development
A good team player with strong interpersonal communication skill
Self-motivated and able to take ownership of appointed task to follow through to completion with little supervision
Familiar with programming languages C and C++
Knowledge on Windows OS
Basic understanding on schematic and Gerber
Working location is in Jurong East
Singaporeans Only

Please submit resumes to john@oaktree.com.sg with the following details in MS Word format:
- Position applying for
- Current remuneration
- Expected remuneration
- Notice period


John Goh Meng Chye
EA License No : 06C4642
EA Reg No : R1102621
We regret that only shortlisted candidates will be notified.",software engineer
642,TECHNOPALS CONSULTANTS PTE. LTD.,SRE Engineer,"VISION EXCHANGE, 2 VENTURE DRIVE 608526",Contract,Professional,4 years exp,Information Technology,"$7,500to$9,500",Monthly,0 application,Closing on 03 Apr 2024,"· At least 1 full end to end project delivery experience in last 2 years as full stack engineer as mentioned in the Qualifications and Job descriptions section
· Familiarity with agile and DevOps principles, test-driven development, continuous integration, and other Software Engineering best practices to accelerate the delivery and quality of new features
· Bachelor's Degree of Computer Science and overall work experience of 8 – 10 years.
· Minimum 3 years of hands-on experience in Java, Spring Boot, JavaScript, SQL/PostgreSQL.
· Minimum 2 years of hands-on experience in any of the technology such as Docker, Kubernetes, Azure Cloud, Kafka, SQL, NoSQL, and DevOps Tools such as Jenkins, Bitbucket, JIRA.
· Hands on experience in application monitoring with New Relic, Devo, or related tools.
· Strong analytical and problem-solving skills
· Strong interpersonal and communication skills
· Positive attitude towards continuous learning
Nice to haves:
· Experience developing systems for external users or with financial and insurance systems and/or familiarity with business functionality (e.g., insurance products, banking products, mortgage creditor, distribution model)
· 8 or more years’ experience working in or leading complex enterprise implementations.
· Agile Methodology experience
· Hands on experience in Chaos Engineering is a plus
On the job you will:
· Work closely with solution architects, application development team to ensure adherence to best practices in design and coding w.r.t SRE principles.
· Monitor, troubleshoot & analyze application & underlying infrastructure performance issues as part of the performance engineering exercises and derive gold-configuration parameters.
· Drive thorough performance analysis of microservices code by using single-user code profiling techniques.
· Assist development team to tune the applications/configurations for critical systems to comply with the NFR before going live in production and ensure the performance recommendations are part of the change request process.
· Ensure appropriate governance w.r.t framework usage across multiple delivery streams and enhance the framework capability to meet the upcoming requirements.
· Participate & contribute to resiliency validation exercises and create proper reporting to the stakeholders.
· Define SLOs at both application-level and service-level, set alert rules and roll-out monitoring dashboards for Production with timely reporting to the stakeholders.
· Automation of various manual tasks w.r.t performance monitoring, alerting, analysis, reporting, capacity planning etc. to improve application observability, resiliency & operational efficiency.",software engineer
643,TECHNOPALS CONSULTANTS PTE. LTD.,SRE Engineer,"VISION EXCHANGE, 2 VENTURE DRIVE 608526",Contract,Professional,4 years exp,Information Technology,"$7,500to$9,500",Monthly,1 application,Closing on 03 Apr 2024,"· At least 1 full end to end project delivery experience in last 2 years as full stack engineer as mentioned in the Qualifications and Job descriptions section
· Familiarity with agile and DevOps principles, test-driven development, continuous integration, and other Software Engineering best practices to accelerate the delivery and quality of new features
· Bachelor's Degree of Computer Science and overall work experience of 8 – 10 years.
· Minimum 3 years of hands-on experience in Java, Spring Boot, JavaScript, SQL/PostgreSQL.
· Minimum 2 years of hands-on experience in any of the technology such as Docker, Kubernetes, Azure Cloud, Kafka, SQL, NoSQL, and DevOps Tools such as Jenkins, Bitbucket, JIRA.
· Hands on experience in application monitoring with New Relic, Devo, or related tools.
· Strong analytical and problem-solving skills
· Strong interpersonal and communication skills
· Positive attitude towards continuous learning
Nice to haves:
· Experience developing systems for external users or with financial and insurance systems and/or familiarity with business functionality (e.g., insurance products, banking products, mortgage creditor, distribution model)
· 8 or more years’ experience working in or leading complex enterprise implementations.
· Agile Methodology experience
· Hands on experience in Chaos Engineering is a plus
On the job you will:
· Work closely with solution architects, application development team to ensure adherence to best practices in design and coding w.r.t SRE principles.
· Monitor, troubleshoot & analyze application & underlying infrastructure performance issues as part of the performance engineering exercises and derive gold-configuration parameters.
· Drive thorough performance analysis of microservices code by using single-user code profiling techniques.
· Assist development team to tune the applications/configurations for critical systems to comply with the NFR before going live in production and ensure the performance recommendations are part of the change request process.
· Ensure appropriate governance w.r.t framework usage across multiple delivery streams and enhance the framework capability to meet the upcoming requirements.
· Participate & contribute to resiliency validation exercises and create proper reporting to the stakeholders.
· Define SLOs at both application-level and service-level, set alert rules and roll-out monitoring dashboards for Production with timely reporting to the stakeholders.
· Automation of various manual tasks w.r.t performance monitoring, alerting, analysis, reporting, capacity planning etc. to improve application observability, resiliency & operational efficiency.",software engineer
644,TIKTOK PTE. LTD.,"Backend Software Engineer, Customer Service Platform",1 RAFFLES QUAY 048583,Full Time,Professional,1 year exp,Information Technology,"$7,000to$14,000",Monthly,22 applications,Closing on 03 Apr 2024,"TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

The Customer Service Platform (CSP) is a team that integrate the product technology resources of the company's internal customer service system. Our mission is to provide users with efficient self-service solutions and provide agents with convenient tools so as to improve customer service experience.

In this role, you will:
1. Develop large-scale software systems that powers TikTok app.
2. Improve system design and architecture to ensure high stability, performance and reliability of the product.
3. Collaborate with multiple cross-functional teams to deliver high quality work in rapid product development.
4. Research, design, and develop computer and network software or specialised utility programs.
5. Analyse user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis.
6. Update software, enhances existing software capabilities, and develops and direct software testing and validation procedures.

Qualifications:
1. Bachelor's or higher degree in Computer Science, Information Technology, Programming & System Analysis, Science (Computer Studies) or related discipline.
2. Coding experience with a general purpose programming language (ie. Java, C/C++, Go, Python).
3. Demonstrated knowledge of Redis/MySQL/Elasticsearch/Druid/Spark Streaming.
4. Experience working on distributed cloud services.
5. Understanding of algorithms, data structures, and their time and space performance.

Preferred Qualifications:
1. Good understanding of large scale backend service design.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",software engineer
645,ACCEO PTE. LTD.,"Junior Executive, Network Engineer (Software)",Islandwide,"Permanent, Full Time",Executive,2 years exp,Information Technology,"$3,000to$5,000",Monthly,10 applications,Closing on 29 Mar 2024,"Responsibilities:
Design cloud systems using services like AWS, Microsoft Azure, or Google Cloud based on client needs.
Configure, implement, and manage cloud platforms.
Incorporate external initiatives into the system.
Oversee and resolve issues with programs on Windows or Linux systems.
Requirements:
Diploma or Degree in Information Technology or equivalent.
Minimum of 2 years’ experience designing or configuring Windows or Linux servers.
Added experience in DevOps and CI/CD techniques is advantageous.
Interested candidates who wish to apply for the advertised position, please click the 'APPLY' button below to send in your resume.
EA License No: 13C6305
Reg. No.: R1654399
For candidate who applied for the advertised position is deemed to have consented to us that we may collect, use or disclose your personal information for purpose in connection with the services provided by us.",software engineer
646,TIKTOK PTE. LTD.,Frontend Software Engineer - Global E-commerce (Governance and Experience),1 RAFFLES QUAY 048583,Full Time,Professional,5 years exp,Information Technology,"$10,000to$20,000",Monthly,8 applications,Closing on 27 Mar 2024,"About TikTok:
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us:
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

About the Team:
TikTok e-Commerce is a content e-Commerce business utilizing international short video products as carriers. Our aim is to become the preferred choice for users seeking to discover and purchase affordable, high-quality products. We provide users with tailored, active, and efficient consumption experiences while enabling merchants to access stable and reliable platform services in various scenarios, such as live e-commerce and short video content e-commerce. Our vision is to make affordable and high-quality products easily accessible, enhancing the quality of life for all.

E-Commerce's Governance and Experience is a global team dedicated to ensuring a safe and trustworthy marketplace for our buyers, sellers, and creators. We focus on areas such as risk detection capabilities, fairness, and sustainability of the E-Commerce ecosystem, content and commodity quality, and friction-free experiences to drive improvement.

Responsibilities:
- Take charge of the frontend development of Governance & Experience solutions for TikTok Shop in Singapore.
- Lead the development of scenarios like risk management, moderation, service-care, etc.
- Continuously enhance customer experience through quantitative service monitoring, alerting, and the utilization of data and operational dashboards.
- Research, design, and develop computer and network software or specialised utility programs.
- Analyse user needs and develop software solutions, applying principles and techniques of computer science, engineering, and mathematical analysis.
- Update software, enhances existing software capabilities, and develops and direct software testing and validation procedures.

Qualifications:
- Bachelor's or higher degree in Computer Science, Information Technology, Programming & System Analysis, Science (Computer Studies) or related discipline with a minimum of 5 years of work experience is required.
- Should possess excellent web technology skills, particularly in HTML5, CSS3, and JavaScript.
- Experience with any major JavaScript framework such as ReactJS, AngularJS, VueJS, or equivalent is necessary.
- Experience with any major frontend technologies like Micro Frontends, BFF, Node build systems, asynchronous APIs or equivalent.
- Experience using Excellent problem-solving and analytical thinking skills are essential.
- Having experience in large-scale website architecture would be a great advantage.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",software engineer
