index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
196,RECRUIT EXPRESS PTE LTD,"*NEW* Data Analyst ($4,000 to $4,200) #NJA","NGEE ANN CITY, 391A ORCHARD ROAD 238873","Permanent, Full Time",Executive,2 years exp,Accounting / Auditing / Taxation,"$4,000to$4,200",Monthly,48 applications,Closing on 10 Apr 2024,"The Job:
Manage different sets of data. Perform analysis by interpreting data, identifying trends and patterns and come up with a plan/solution for improvement.
Prepare reports for management
Perform administrative duties such as data entry, submit subsidiary/vendor claims, payment collection, incentives and other tasks as assigned by superior
Maintain data files
Perform warranty validation
The Requirements:

Min Diploma/ Degree with min 2-3 years of relevant working experience
Proficient in MS Office
Good communication and interpersonal skills

Interested applicants can send their detailed resumes to janelui@recruitexpress.com.sg or call JANE @ 67351955.

CEI: R1104482
JANE LUI JIE'EN

Company Reg. No.:199601303W | EA No. 99C4599",data analyst
197,RECRUIT EXPRESS PTE LTD,"*NEW* Data Analyst ($4,000 to $4,200) #NJA","NGEE ANN CITY, 391A ORCHARD ROAD 238873","Permanent, Full Time",Executive,2 years exp,Accounting / Auditing / Taxation,"$4,000to$4,200",Monthly,32 applications,Closing on 10 Apr 2024,"The Job:
Manage different sets of data. Perform analysis by interpreting data, identifying trends and patterns and come up with a plan/solution for improvement.
Prepare reports for management
Perform administrative duties such as data entry, submit subsidiary/vendor claims, payment collection, incentives and other tasks as assigned by superior
Maintain data files
Perform warranty validation
The Requirements:

Min Diploma/ Degree with min 2-3 years of relevant working experience
Proficient in MS Office
Good communication and interpersonal skills

Interested applicants can send their detailed resumes to janelui@recruitexpress.com.sg or call JANE @ 67351955.

CEI: R1104482
JANE LUI JIE'EN

Company Reg. No.:199601303W | EA No. 99C4599",data analyst
198,PERSOLKELLY SINGAPORE PTE. LTD.,Fraud Risk Analyst (Banking / Contract),"SINGAPORE LAND TOWER, 50 RAFFLES PLACE 048623","Contract, Full Time",Non-executive,1 year exp,"Banking and Finance, Information Technology","$4,000to$5,500",Monthly,43 applications,Closing on 29 Mar 2024,"Job Overview
We are looking for a Fraud Risk Analyst to be responsible for identifying and remediating potential mules/scam-related risks within the Institutional Banking Group while providing strategic support to the Fraud Review Team.
The ideal candidate should demonstrable analytical skills along with a passion for research and discovery.
Responsibilities
-Use data driven insights to improve effectiveness and recommend process optimization(s)
-Identify new and emerging fraud patterns using data analytics, reports and systems
-Escalate complex or unresolved fraud risk to stakeholders as required
-Educate stakeholders on emerging fraud threats
-Embrace new approaches to increase efficiencies, improve fraud detection and reduce risk
-Actively support the Group’s Anti-Fraud strategy and other related functions
Requirements and skills
-Self-initiated to resolve issues, with demonstrated ability to understand and identify appropriate solutions and/or alternatives
-Strong interpersonal and communication skills
-Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
-Honest and ethical with high levels of integrity and confidentiality
Qualifications
-Bachelors' degree in Mathematics, Computer Science, Information Management or Statistics or related
-1-2 years’ experience as a Data Analyst or Business Data Analyst
-Proficient in Microsoft Word, Excel, Power point
-Proficient in Python and JavaScript; experience with SQL is preferred.
-Experience with common data science toolkits, such as Pandas, NumPy, Pyppeteer, Matplotlib. Experience in ML toolkits such as scikit-learn is a plus
Interested candidates may apply through the application system. We regret to inform only shortlisted candidates will be notified.
EA License No. 01C4394 • RCB No. 200007268E •Derrick Tiew Yong Han EA Registration No. R1877971
By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy available at https://www.persolkelly.com.sg/policies. You acknowledge that you have read, understood, and agree with the Privacy Policy.",data analyst
199,RANDSTAD PTE. LIMITED,Airfreight Data Analyst (Cargowise),"ONE RAFFLES PLACE, 1 RAFFLES PLACE 048616","Permanent, Full Time",Executive,4 years exp,"Engineering, Logistics / Supply Chain","$3,000to$4,100",Monthly,10 applications,Closing on 06 Apr 2024,"about the company

My client are in the 3PL environment. As a result of ongoing and continued success in both Singapore & internationally, they are recruiting for talented candidates to join them for their expansion.

about the job
Develop market intelligence in the following markets
Leverage data to drive business insights
Service design/cargo flow optimization
Collect, analyze and interpret data
Provide fundamental demand-supply analysis
Data collection, maintenance, processes automation and statistical modelling
Presentation of the finding / analysis to the stakeholders
skills & experience required
Bachelor Degree / Diploma in Engineering / Data Science / Statistics/ Mathematics / Economics / Quantitative / Supply Chain
Min 3 years of experience in freight forwarding environment
Experience in airfreight analysis wil be a plus
Electronica Data Interchange experience
Highly developed quantitative skills and advanced proficiency in MS Excel is a must
If you are interested in the position , kindly send your CVs to yitwei.kwan(@)randstad.com.sg
Please include your availability, expected salary and reason for leaving current job
We regret that only shortlisted candidates will be contacted
EA: 94C3609 / Reg: R1325913",data analyst
200,GMP TECHNOLOGIES (S) PTE LTD,Data Engineer - Senior Azure Data Platform Report Analyst |East,Islandwide,Permanent,Senior Management,5 years exp,Information Technology,"$4,500to$8,500",Monthly,8 applications,Closing on 17 Apr 2024,"Job Responsibilities
Study, analyse and understand business requirements in context to business intelligence.
Design and map data models to shift raw data into meaningful insights.
Utilize Power BI to build interactive and visually appealing dashboards and reports.
Ensure data is cleansed, mapped, transformed and otherwise optimised for storage and use according to business and technical requirements.
Automate tasks and deploy production standard code (with unit testing, continuous integration, versioning etc.)
Build data pipelines to collectively bring together data.
Design and implement written code.
Test data from source to the presentation layer.
Support and troubleshoot data pipelines.
Other responsibilities include extracting data, troubleshooting and maintaining the reporting platform.
Job Requirements
Bachelor’s degree in Information Technology, Computer Science, Manage Information Science, Banking and Finance or equivalent.
Min. 5 years of experience in Data Analytics, Realtime data integration and Business Intelligence
Experience in building and optimising ‘big data’ data pipelines, architectures, and datasets.
Strong analytic skills related to working with unstructured datasets.
Experience in Azure data integration tools e.g., Azure Synapse, Azure Data factory,
Experience in Power BI report delivery.
Knowledge in traditional ETL.
Knowledge in financial sector technologies, products and services will be an advantage.
Able to multi-task in a challenging technical environment to deliver high quality solutions.
A meticulous team player who has proactive and positive attitude
Excellent communication, interpersonal and presentation skills
To apply, please visit www.gmprecruit.com and search for Job Reference: 24076

To learn more about this opportunity, please contact Gia Grace at gia.grace@gmprecruit.com

We regret that only shortlisted candidates will be notified.
GMP Technologies (S) Pte Ltd | EA License: 11C3793 | EA Personnel: Bautista Gia Grace De Guzman | Registration No: R23111973",data analyst
201,GROUPM SINGAPORE PTE. LTD.,Data Solution Manager,"THE HOUSE OF EDEN, 4 ROBINSON ROAD 048543","Permanent, Full Time",Manager,2 years exp,Advertising / Media,"$5,000to$7,000",Monthly,7 applications,Closing on 23 Mar 2024,"Overview of job
GroupM is the world’s largest media investment company and are a part of WPP. In fact, we are responsible for one in every three ads you see globally.
GroupM Nexus unites GroupM's addressable content and TV, AI technology, data and technology consulting and omnichannel solutions from Acceleration, Finecast, GroupM Services and Xaxis into a single unit. GroupM Nexus adopts a collaborative and customer-centric approach in delivering high value and innovative solutions for our Agencies and Agencies’ clients, including the activation and execution of dynamic media campaigns.
In this role, you will design and develop ETL for data from various data sources to help the agency and client to deliver various data and reporting solutions. You will be a master at data manipulation and querying using variety of Could platforms, 3rd party and open-source tools connected to Media Sources and GroupM Proprietary tools.
Reporting of the role
This role reports to: Director, Nexus Data and Technology

3 best things about the job:
1. A fun, flexible work environment that combines the best of entrepreneurialism whilst at the same time being part of the largest marketing services group in the world
Be a member of a high performing team focused on technology, data, partners and platforms, a key strategic growth area for GroupM and WPP.
Opportunity to work directly with the world’s biggest brands on high profile projects regionally and globally
In this role, your goals will be:
In three months:
Understand Media data and measurements
Imbibe GroupM data ecosystem
In six months:
Design and implement ETL processes for multiple projects and clients
Ensure data security and access management
Data validation and accuracy checks
Create Data Dictionary
In 12 months:
Drive organizational Data Initiatives
Set up seamless automated exception handling and maintenance processes
Be part of WPP Global data community using their data sets and tools , advocating new practices in Singapore/ APAC markets, undertaking case studies to enrich the community
What you’ll bring:
Thorough understanding of Data base technologies SQL, Cloud Data management platforms ( Azure, GCP) and ETL processes
knowledge of open source data manipulation tools (e.g., R, Python, SAS, etc.)
Ability to work collaboratively with multi-cultural business partners and stakeholders, and strong team player
Good Communication and stakeholder management
Knowledge in Programmatic, digital media and advertising design is welcome but not essential.
Eagerness to learn and solution oriented thinking is a must
Minimum qualifications:
Graduate/Postgraduate in STEM (Science, Technology, Engineering, Mathematics)
Certification in any of DB technologies and/or cloud data management platforms
Minimum 4-6 years in a role of Data Engineer/ Data Analyst/Software Engineer/Full Stack developer
More about GroupM Nexus
GroupM makes advertising work better for people.
GroupM Nexus comprise world-leading addressable specialists who provide media activation services and proprietary solutions that limit risks and guarantee outcomes.
Underpinned by our digital media philosophy – everything that can be addressable, should be, as long as it translates into value for our clients – GroupM Nexus offer addressable solutions across Search, Social, Programmatic, Ad Ops, and eCommerce.
As the largest media investment company in the world, we are agency partners to 1 out of 2 Top 100 global brands, representing more than $50 billion in media spend globally.
Discover more about GroupM at www.groupm.com
Follow @GroupMWorldwide on Twitter
Follow GroupM on LinkedIn - https://www.linkedin.com/company/groupm
More about GroupM
GroupM - GroupM leads and shapes media markets by delivering performance enhancing media products and services, powered by data and technology. Our global network agencies and businesses enable our people to work collaboratively across borders with the best in class, providing them the opportunity to accelerate their progress and development. We are not limited by teams or geographies; our scale and diverse range of clients lets us be more adventurous with our business and talent. We give our talent the space, support and tools to innovate and grow.
Discover more about GroupM at www.groupm.com
Follow @GroupMAPAC on Twitter
Follow GroupM on LinkedIn - https://www.linkedin.com/company/groupm
About GroupM Singapore
GroupM Singapore operates in one of the most dynamic and exciting environments in the world. Although it is a small domestic market, there is a vibrant media industry which is undergoing rapid evolution as digital technology reshapes the way marketing supports advertisers’ needs. Being at the crossroads of Asia means, that aside from the local clients and media owners, we also have a high proportion of multi-national clients, renowned brands and media owners. Making GroupM Singapore the Number One organisation to join and develop your career in media investment.
GroupM is an equal opportunity employer. We view everyone as an individual and we understand that inclusion is more than just diversity – it’s about belonging. We celebrate the fact that everyone is unique and that’s what makes us so good at what we do. We pride ourselves on being a company that embraces difference and truly represents the global clients we work with.",data analyst
202,,Senior Consultant - Data Science,"HONG LEONG BUILDING, 16 RAFFLES QUAY 048581",Full Time,Professional,3 years exp,"Consulting, Information Technology","$6,500to$9,000",Monthly,80 applications,Closing on 23 Mar 2024,"Sia Partners is a next-generation consulting firm focused on delivering superior value and tangible results to its clients as they navigate the digital revolution. Our global footprint and expertise in more than 40 sectors and services allow us to enhance our clients’ businesses worldwide.
We guide their projects and initiatives in strategy, business transformation, IT & digital strategy, and Data Science. As the pioneer of Consulting 4.0, we develop consulting bots and integrate AI in our solutions.

Job Description
You will also contribute to internal data science projects hosted on Heka, our internal accelerator for data science projects: https://www.heka.ai/en
As part of the global data science team, you will contribute to the development of various solutions designed to address our clients’ needs.

Key responsibilities:
Partner with our client’s leadership teams, engineers, program managers and data analysts to understand business needs.
Steer a small team or work independently on client projects with support of senior leadership
Identify, acquire, process and explore relevant data sources.
Analyze large amounts of structured and unstructured information to discover trends and patterns.
Use your data analytics and data science expertise to derive valuable insights from datasets, build predictive models and machine-learning algorithms.
Communicate at scale, through multiple mediums: presentations, dashboards, datasets, bots and more.
Propose solutions and strategies to business challenges.
Collaborate with engineering and product development teams.
Contribute to a broad range of projects and deliverables, including models, algorithms, datasets, measurements, services, tools and processes.
Evangelize data science in the region by contributing to training & upskilling
Contribute to business development activities such as building proposals, conducting research, and driving thought leadership
Qualifications
2-3 years’ experience as a Data Scientist or Data analyst (ideally in consulting)
At least a bachelor’s or equivalent degree in a relevant area of study (Data Science, Business Analytics, Statistics, Economics or a related field of study) from a top university
Prior experience in model development(Doc Review, Decision Model etc. will be advatageous)
Good skills in Python and ideally another analytical language (e.g., R, SQL)
Problem-solving aptitude and strong business acumen
Excellent communication and presentation skills
English fluency.
Strong plus: Experience with data visualization tools (e.g., Tableau, PowerBI, R-shiny)
Strong plus: Good understanding of statistical techniques and concepts
Strong plus: Knowledge of Machine Learning techniques or optimization
Additional information
What do we offer?
Competitive salary & top tier benefits
Training resources to further develop yourself as an expert in your discipline
Opportunity to work with top tier clients in financial services, retail, and other sectors in SG and beyond
Dynamic environment with many opportunities to take on responsibilities usually reserved for more experienced professionals",data analyst
203,ZENITH INFOTECH (S) PTE LTD.,Data Analyst - Contract = 12 months,Islandwide,Contract,Professional,3 years exp,Information Technology,"$3,500to$4,000",Monthly,14 applications,Closing on 18 Apr 2024,"This is a 12 months contract assinged to our clients

Work Location:Suntec Office Tower
Salary: $3,500-$4,000

Job Description:
1. Possess a recognised Degree relevant in the service industry.
2. Have at least 3 years of relevant experience in contact centre industry including data/trend prediction &
analysis, self-help migration.
4. Actively making FAQs refinement, recommend CSOs training needs based on customer experience.
5. Fresh graduates are welcomed too (knowledge of Data Analysis)",data analyst
204,EVOLUTION RECRUITMENT SOLUTIONS PTE. LTD.,"Data Manager (Automation, Cloud Snowflake)","HONG LEONG BUILDING, 16 RAFFLES QUAY 048581","Permanent, Full Time",Manager,8 years exp,Information Technology,"$7,500to$9,000",Monthly,6 applications,Closing on 12 Apr 2024,"Representing a global presence retail with more than 50 boutiques across the Asia Pacific region.
Currently looking for a Data Manager who will be responsible for leading data analysis initiatives, managing projects, and overseeing the development of reports and dashboards.
Responsibilities:
Lead and manage a team of data analysts/developers providing guidance, mentoring, and support in their professional development.
Create and maintain reports, dashboards, and visualizations to offer actionable insights to stakeholders.
Oversee end-to-end project management for data analysis initiatives, from gathering requirements to implementation and assessment.
Ensure the stability, performance, and security of systems through managing upgrades and maintenance.
Work closely with cross-functional teams to comprehend business requirements and translate them into technical specifications.
Collaborate with other application owners to seamlessly integrate applications onto a reporting platform.
Identify pertinent data sources for data modeling and preparation.
Enhance automated workflows and data checks to ensure smooth operations, data accuracy, and consistent information across reports.
Develop and refine data structures, facilitating migration from legacy platforms to the Cloud.
Create comprehensive test plans, execute test cases, and conduct quality assurance procedures.
Generate technical documentation for databases, scripts, ETL processes, and reports.
Uphold data quality and integrity through the implementation of best practices and quality assurance protocols.
Streamline data processes and workflows to improve efficiency and scalability.
Required Qualifications & Skills:
Bachelor's degree in Computer Science, Information Systems, or related field; advanced degree preferred.
Minimum 8 years of experience in data analysis, with a focus on managing teams and projects.
Proficiency in BI tools such as QlikSense (On-prem/Cloud), Tableau, and experience with data warehousing platforms like Snowflake.
Demonstrated proficiency in data visualization using QlikSense, Tableau, or analogous tools, showcasing the ability to craft visually engaging and insightful dashboards and reports.
Competence in SQL and R for data querying, constructing data models, and conducting thorough data analysis.
Understanding of OLAP (Online Analytical Processing) principles and experience utilizing OLAP technologies for analyzing multidimensional datasets.
Knowledge of predictive modeling techniques employing R, Python, or other pertinent tools, with hands-on experience in crafting and deploying predictive models for forecasting trends and outcomes.
Extensive expertise in modeling and designing relational databases, star schemas, and cubes to cater to analytical needs and bolster data-informed decision-making.
Profound comprehension of functional domains such as financial management, customer relations, sales, and logistics operations, with adeptness in translating business requisites into actionable insights.
Competency in statistical analysis and proficiency in utilizing statistical packages like Excel, SPSS, SAS, etc., for analyzing datasets and extracting meaningful insights.
Advanced Excel proficiencies encompassing data manipulation, analysis, and visualization techniques.
Track record of analyzing data, constructing segmentation, and extracting performance insights to propel business expansion and bolster company strategies.
Familiarity with Infor M3 and SugarCRM constitutes an advantageous asset.
If you're interested in this role, click 'apply now' ,or email denise.wang@evolutionjobs.sg for a confidential discussion.",data analyst
205,RECRUIT EXPRESS PTE LTD,"*NEW* Data Analyst ($4,000 to $4,200) #NJA","NGEE ANN CITY, 391A ORCHARD ROAD 238873","Permanent, Full Time",Executive,2 years exp,Accounting / Auditing / Taxation,"$4,000to$4,200",Monthly,61 applications,Closing on 05 Apr 2024,"The Job:
Manage different sets of data. Perform analysis by interpreting data, identifying trends and patterns and come up with a plan/solution for improvement.
Prepare reports for management
Perform administrative duties such as data entry, submit subsidiary/vendor claims, payment collection, incentives and other tasks as assigned by superior
Maintain data files
Perform warranty validation
The Requirements:

Min Diploma/ Degree with min 2-3 years of relevant working experience
Proficient in MS Office
Good communication and interpersonal skills

Interested applicants can send their detailed resumes to janelui@recruitexpress.com.sg or call JANE @ 67351955.

CEI: R1104482
JANE LUI JIE'EN

Company Reg. No.:199601303W | EA No. 99C4599",data analyst
206,E M SERVICES PRIVATE LIMITED,Senior / Data Engineer,201 KIM TIAN ROAD 160201,"Contract, Permanent, Full Time",Executive,1 year exp,"Building and Construction, Engineering, Information Technology, Real Estate / Property Management, Telecommunications","$3,500to$7,000",Monthly,30 applications,Closing on 27 Mar 2024,"Our Company is continuously exploring and adopting of innovative technologies to improve our productivity and increase our business competitiveness. As part of that we are looking to recruit a talented BI / Data Analyst who will play a pivotal role in our Business Applications team. More experienced candidates will be considered for a Senior position.

Roles and Responsibilities
Gain a thorough understanding of multiple source systems and how the data elements map to business operations and processes.
Assume responsibility for data integration of structured and unstructured data volumes into a reporting and BI data platform. Design, plan and implement data pipelines based on industry best practices. Design, implement and improve ETL processes.
Apply appropriate policies, security, privacy rules to data. Achieve and maintain data quality metrics through continuous improvement.
Create, design and maintain reusable datasets for analysis by business analysts. Build effective SQL queries, stored procedures to answer questions from stakeholders. Identify and resolve data, mapping and visualization issues across IT and business teams.
Maintain source code repository of scripts (SQL, Python, APIs integration scripts, RPA reports).
Automate data flows, create and maintain reports and dashboards.
Participate in the evaluation of off-the-shelf products and make a recommendation for the most suitable data integration tools.
Work directly with end users to understand data requirements and testing needs. Interpret business needs from requests, and rapidly implement effective technical solutions. Work closely with vendors where external products are deployed.
Requirements
Degree in Computer Science, Software Engineering or equivalent.
Strong RDBMS design, SQL Programming and ETL experience is required.
Microsoft SQL Server, SQL Server Integration Services (SSIS, SSRS), Excel is a must. Experience with other database sources and BI products will be an advantage.
Experience in data retrieval and data cleansing using scripting languages, REST and SOAP APIs, and RPA products such as UiPath, Power Automate.
Experience with Microsoft Power Platform suite (Power Apps, Power Automate, Power BI and Power Virtual Agent). The candidate shall be competent in process and workflow design and implementation and designing of operating models.
Experience in developing Data Visualization, Reports and dashboards using Power BI or similar visualization tools.
Experiences in Programming & developing business applications using modern programming platform like Microsoft .Net and/or any Open Source Systems will be an advantage.
Excellent oral/written communication, planning, project management, networking and influencing skills

Interested Candidates, please send in your resume via APPLY NOW button below. Please indicate your current salary as well as your expected salary.

We regret to inform you that only shortlisted candidates will be contacted.",data analyst
207,TRITON AI PTE. LTD.,Maritime Business Analyst (Business Performance),"INTERNATIONAL PLAZA, 10 ANSON ROAD 079903",Full Time,Executive,3 years exp,Others,"$4,000to$6,500",Monthly,60 applications,Closing on 02 Apr 2024,"Permanent role with variable bonus
Hybrid
Experience in business analysis/ data analyst who analyze business performance
Role and Responsibilities:
 Collect, analyze, and interpret data to identify trends, patterns, and potential areas for enhancing vessel financial performance.
 Develop insightful analysis and assist internal stakeholders to provide recommendations with the objective of financial improvement.
 Track and submit monthly KPI Report to management.
 Manage business unit’s / sub-business units’ implementation of improvement actions.
 Conduct benchmarking exercises.
 Analyse data and provide insights for P&L forecasting and budgeting.

Requirements:
 Bachelor’s degree in either business administration, accounting, data science, statistics, mathematics, or similar subject from a recognized university.
 Minimum 3 years of relevant working experience.
 The expertise to deep-dive and gain insights from data is a must.
 Excellent charting and graphical representation skills to enable effective communication of insights to management.
 Driven and a self-starter who enjoys working in a fast-paced environment.
 Excellent problem-solving skills and a proactive approach to challenges.
 Proficiency in data analysis, Microsoft Excel and MS PowerPoint. SAP is a plus.
 Effective communication and interpersonal skills to collaborate with colleagues across departments and various internal and external stakeholders.
 Proficiency in the English language, both verbal and written.
Kindly note that only shortlisted candidates will be notified.

Triton AI Pte Ltd
Registration Number: R23118389
EA: 21C0661",data analyst
208,ASSOCIATION EDHEC BUSINESS SCHOOL SINGAPORE BRANCH,Python Data Analyst,"ONE GEORGE STREET, 1 GEORGE STREET 049145",Permanent,Senior Management,,Customer Service,"$3,500to$6,500",Monthly,96 applications,Closing on 07 Apr 2024,"EDHEC is looking to recruit a Python Data Analyst for its newest FinTech venture, Scientific Portfolio, to be based in Singapore.
Scientific Portfolio is an early-stage project which will offer its team members the opportunity to contribute to the launch and growth of a novel platform: EDHEC ambitions for Scientific Portfolio to become a global reference for institutional investors to manage their financial and ESG risks.
Following in the footsteps of prior successes such as EDHEC Risk Institute, Scientific Beta or Scientific Infra, this new project will perpetuate the tradition of transferring academic know-how and ideas to the industry.

Mission
The Scientific Portfolio platform relies on 3 strategic data sets:
- Raw data acquired from third parties (stock prices, fundamental data, carbon emissions, ESG metrics etc.)
- Processed data created by Scientific Portfolio through a weekly batch (risk metrics, diversification metrics etc.)
- Activity logs generated by automated processes as well as live platform users (API calls, response times, etc.)
The Python Data Analyst will be responsible for exploiting these strategic data sets with the objective to:
- Ensure the quality of the data consumed by the Scientific Portfolio platform (raw data) as well as the quality of the data produced by it (processed data).
- Execute and maintain de platform’s data checking and anomaly detection algorithms to ensure a high data quality level while keeping manual interventions to a minimum.
- Monitor usage and platform performances based on activity logs.
- Provide support to Client Services in the resolution of technical issues raised by platform users.

Profile
The ideal candidate:
- Is passionate about data analysis, data science (anomaly detection), and data visualisation.
- Has a minimum of 3Y of experience in a similar position including a proven experience in a data-centric role in the investment management industry.
- Shows the responsiveness, flexibility and team spirit required to deliver great client service to demanding institutional users of a technology platform.
- Has knowledge of the principles of efficient data management.
- Has significant experience in Python programming applied to data analysis and data visualisation with an emphasis on financial data.
- Has experience drafting report and/or written communication in English for a professional audience.
- Has strong organizational and project management skills.
- Can demonstrate solid verbal English communication skills.
The salary will be determined according to the Scientific Portfolio pay scale, based on the candidate’s qualifications and previous experience.
Please send applications to recruitment@edhec-dbd.com.",data analyst
210,DUOTECH PTE. LTD.,Business Intelligence Analyst (Fintech),"ONE GEORGE STREET, 1 GEORGE STREET 049145","Permanent, Full Time",Manager,5 years exp,"Accounting / Auditing / Taxation, Admin / Secretarial, Banking and Finance, Engineering, Information Technology","$6,000to$10,000",Monthly,54 applications,Closing on 18 Apr 2024,"Responsibilities:
Drive BI Strategy: Collaborate with stakeholders to translate business requirements into data and reporting solutions, shaping the overall BI strategy.
Enhance Data Management: Manage Tableau environment, ensuring user access, security, and performance optimization; Conduct updates and maintenance for reliability; Collaborate with data engineers to ensure data accuracy and consistency.
Data Analysis and Modeling: Design and implement Tableau data models; Develop dashboards and reports for actionable insights; Perform ad-hoc analyses to address specific business questions.
Cross-functional Collaboration: Collaborate with pricing, finance, product, and tech teams to align analytics efforts with organizational goals; Provide analytical feedback for new product development and operational process optimization.
Foster Data-Driven Culture: Conduct dashboard demos, analytical workshops, and BI update sessions regularly; Direct market research and BI initiatives to gather insights, supported by SWOT analysis.
Requirements:
Candidate with experience in Crypto industry is an added advantage
Bachelor's degree in a relevant field (e.g., Computer Science, Statistics, Data Analytics etc). Master's degree is preferred.
Proven experience as a BI/Data Analyst or analytics role, with at least 5 - 7 years of relevant experience.
Tableau Expertise: Strong proficiency in Tableau administration and development, including Tableau Desktop, Tableau Online, or Tableau Server. Demonstrated excellence in data visualization using Tableau.
Technical Skills: Proficient in SQL; experience with other programming languages such as Python or R is preferred. Knowledge of data warehousing concepts, database design principles, data modeling, and ETL processes.
Problem-Solving and Customer-Centric Approach: Strong problem-solving and critical-thinking abilities. Attention to detail and commitment to data accuracy. Whole systems thinking, understanding enterprise business systems interconnections, and prioritizing customer and user needs.
User and competitive research, along with the ability to write coding for Data Analysis to advise areas to increase revenues and accelerate performance.
Excellent communication and interpersonal skills in both English & Mandarin to liaise with internal stakeholders across APAC such as China & Taiwan.
Benefits:
AWS 13-Month Bonus
Annual Performance Bonus
Competitive Remuneration Salary Package
Fixed Monthly Mobile Allowance
Flexible Employee Health Benefits Scheme (Purchase for Gym Membership/Spa/Hotels/Flight/Electronic Devices)
Insurance & Dental Plan
Bi-Monthly Company Sponsored Tea Break
Quarterly Department Team Building
Quarterly Company Team Building
Accessible Working Location (5-8 mins walk from Chinatown/ClarkeQuay/CityHall MRT)
Employee Engagement, Recognition and Career Development Program",data analyst
211,RK RECRUITMENT PTE. LTD.,Electronic Data Interchange (EDI) Specialist / Data Analyst - EU,Islandwide,"Permanent, Full Time",Executive,2 years exp,"Information Technology, Logistics / Supply Chain","$3,000to$4,500",Monthly,5 applications,Closing on 07 Apr 2024,"Looking for a candidate with Pricing experience (especially in airfreight)

Job Summary:
Salary: Basic up to $4500 + AWS + VB
Time: Monday to Friday 9.30am to 6.00pm
Saturday WFH 9.30am to 1.00pm
Location: Newton

Responsibilities:
Assess and define Electronic Data Interchange (EDI) requirements for both clients and internal teams, addressing their needs and challenges to facilitate efficient information exchange.
Monitor and troubleshoot EDI transactions, promptly identifying and resolving errors or discrepancies to maintain seamless data flow.
Offer product and technical assistance to customers and internal staff regarding EDI guidelines and functionalities.
Conduct testing, maintenance, and troubleshooting on EDI/B2B applications, escalating unresolved technical issues to the Manager or relevant business teams.
Source vendor and partner rates (e.g., ocean freight, air freight, handling charges, etc.).
Compile rates in Excel spreadsheets.
Format spreadsheets for easy reference, incorporating features like filters.
Generate and interpret trend analyses.
Assist in preparing quotation proposals, RFQs/bids, and other relevant documentation.
Job Requirement：
Proven experience working as an EDI Analyst or in a similar role.
Solid understanding of business processes and workflows, particularly in supply chain, logistics
Experience in Cargowise EDI
Strong attention to detail and accuracy, with the ability to handle large volumes of data and ensure data integrity.
Excellent communication and interpersonal skills, with the ability to work effectively with cross-functional teams and external partners.
Ability to prioritize and manage multiple tasks simultaneously, while meeting tight deadlines
Please submit your updated resume by using the APPLY NOW BUTTON.
By submitting your personal data and/or resume to us in connection with your job application, you will be deemed to have agreed and consented to us in collecting, using, retaining, and disclosing your personal data and/or resume to prospective employers for the purpose of the evaluating, processing and administration by company relating to this job application.
We regret to inform you that only shortlisted candidates would be notified.
We wish you all the best in your career search.
You are welcome to visit our website at http://www.rkgroup.sg/

RK Recruitment Pte Ltd | EA License No.: 20C0280
Lee Wai Yin | EA Personnel No.: R23116005",data analyst
212,ADECCO PERSONNEL PTE LTD,"Temp Geo Data Analyst(Up to $2,300 / Immediate)","SHAW CENTRE, 1 SCOTTS ROAD 228208",Contract,,,Public / Civil Service,"$2,300to$2,300",Monthly,38 applications,Closing on 25 Mar 2024,"The Opportunity
Opportunity to work with fast growing Tech company
Salary: Up to $2300
Office Location: One North
5 days work week (Hybrid arrangement)
8.30am-6pm (Mon-Thur) 8.30am-5.30pm (Fri) - May work outdoor as well
The Talent
Min Diploma in any discipline
Basic knowledge with Singapore Geo/Map
Able to work under minimal supervision and have strong logic.
Experience in Google Suites (Google Sheets, etc), and MS Office.
The Job
Field observation and data collection of platform bookings
Data entry and validation of the information collection using proprietary software and tools.
Data analysis & monitoring of small-to-large sets of geo data.
Perform recollection of data on the ground as required.
Collectively working on improving the places, map data and predict capabilities to ensure seamless point-to-point booking experience
Prepare your updated resume (please include your current salary package with full breakdown such as base, incentives, annual wage supplement, etc.) and expected package.

Simply click on 'Apply here' to drop your resume and contact us to follow-up, or send your resume to eugene.see@adecco.com

All shortlisted candidates will be contacted.",data analyst
