index,company_name,job_title,job_location,job_employment_type,job_seniority,job_experience_level,job_industry,job_salary_range,job_salary_frequency,job_post_start_date,job_post_close_date_list,job_description,original_job_title
38,KPMG SERVICES PTE. LTD.,"Manager, Azure Site Reliability Engineer","ASIA SQUARE TOWER 2, 12 MARINA VIEW 018961","Permanent, Full Time",Manager,7 years exp,Information Technology,"$7,000to$12,000",Monthly,5 applications,Closing on 27 Mar 2024,"We invite highly motivated, dynamic professionals to join our growing ITS Global Team.

ITS Global (Information Technology Services Global) is one of the four pillars within KPMG’s Global Technology & Knowledge (GT&K) group. We provide innovative components that KPMG’s business functions and Member Firms use to deliver state-of-the-art client-facing solutions. It also provides the information-protection and technology infrastructure that secures KPMG’s technology environment and connects its network of member firms. We work with the other pillars in the GT&K group to provide technology solutions that leverage world-leading partnerships and disruptive digital capabilities, and that provide access to the firm’s collective intelligence.

KPMG uses Microsoft Azure and with a highly skilled cloud workforce has successfully embraced cloud transformation journey and endeavors to continually evolve in this space.

The Cloud Enterprise DevOps Sr Engineer is well rounded in Azure IaaS and PaaS offerings and will form part of the team that owns the KPMG AKS Production environment. You will work with other teams and vendors to improve our Operations environment. You must have a strong background in Azure Kubernetes Services and Linux; and have solid automation experience with either PowerShell and/or Python. Agile experience preferred..


The role involves:
Managing and supporting the Azure Kubernetes Service (AKS) environment
Supporting Azure Iaas & Paas Products
Using Site Reliability Principals, increase Observability in the environment (Azure Monitor, SCOM, Dashboarding, Grafana)
Ability to build constructive working relations across the different teams within the business
Deliver high-quality products and exceptional service that provide value and exceed client expectations
Demonstrate KPMG behavior and values: Integrity, Excellence, Courage, Together, For Better.
Ability to interact professionally with a wide range of customers ranging from end-users and IT staff to management and external service providers.
⠀
The ideal candidate should possess:
Bachelor’s degree in computer science, engineering, or an equivalent experience in the related discipline.
Strong with CI/CD concepts and code, pipelines using Jenkins, Azure Devops, Harness, TFE, containers, docker, repos, working with git/branches/commits, yaml, json etc
Strong with Infrastructure as Code (IaC), ARM, Bicep, terraform
Strong understanding and experience supporting of Kubernetes / AKS Production systems
Solid recent experience and examples of building and supporting Iaas and Paas solutions though IaC
Strong scripting capability in one or more of: PowerShell, Python, Bash, KQL etc.
Ideally possess at least AZ-104, AZ-204 and AZ-400 certifications.
Ability to analyze situations with a DevSecOps mindset, taking initiative to improve systems and process through automation where possible
Must possess a solid understanding of Linux OS and Windows OS.
Able to clearly articulate the importance and expectations regarding support work and results, impact, time effort and timelines to team member, vendors, and KPMG management
Proven ability to dynamically prioritize work efforts to meet deadlines and work effectively with minimal supervision in a team environment and to diagnose interrelationships between data center facility, network, server, and application issues.
Worked with Agile Framework and agile ceremonies, working in sprints, from user stories with story point estimates
Good understanding of Site Reliability Engineering Principals: e.g., Monitoring and feedback loops, Release Automation, reduction of Toil, APM.

Only shortlisted candidates will be contacted by KPMG Talent Acquisition team, personal data collected will be used for recruitment purposes only.

At KPMG in Singapore we are committed to creating a diverse and inclusive workplace. We believe that diversity of thought, background and experience strengthens relationships and delivers meaningful benefits to our people, our clients and communities. As an equal opportunity employer, all qualified applicants will receive consideration for employment regardless of age, race, gender identity or expression, colour, marital status, religion, sexual orientation, disability, or other non-merit factors. We celebrate the different talents that our people bring and support every staff member in their journey to achieve personal and professional growth. One of the ways we do this is through Take Charge: Flexi-work, our flexible working framework which enables agile and innovative teams to help deliver our business goals.",site reliability engineer
39,NTT SINGAPORE PTE. LTD.,Site Reliability Engineer (SRE) Only for Fresh Graduates,"APERIA, 8 KALLANG AVENUE 339509",Contract,Executive,,Information Technology,"$3,000to$5,000",Monthly,9 applications,Closing on 18 Apr 2024,"Site Reliability Engineer (SRE)

Introduction
Kickstart your career with NTTS’s G.L.O.W Graduate Program, the ultimate launchpad for your tech career!

G – Grow in accelerated development path
L – Lead yourself with purpose & commitment
O – Own your career journey
W – Way Forward

Our comprehensive one-year program is tailored to empower talented and driven graduates like you with valuable hands-on experience, exposure to industry experts, and a diverse range of projects that will sharpen your skills and broaden your understanding to the ICT industry.

About the Role:
We're looking for a bright and motivated recent graduate (Computer Science or related field) to join our growing SRE team. In this role, you'll gain hands-on experience working alongside seasoned engineers to ensure the reliability, scalability, and performance of our critical systems and applications.

Responsibilities:
Working with senior members of the development team on complex projects that require multiple steps in the software development process.
Assist in monitoring and troubleshooting system issues.
Contribute to the implementation of automated solutions for monitoring, deployment, and scaling.
Analyze logs and telemetry data to identify root causes of problems.
Participate in code reviews and contribute to the development of internal tooling.
Collaborate with developers and operations teams to improve overall system health.
Adhere to best practices in software development.
Develop expertise in at least one Cloud Computing platform.
Develop expertise in building the CI-CD pipeline.
Take ownership of small parts of the project and see them through to completion.
Continuously learn and stay up to date with the latest SRE practices, tools (logging and monitoring) and technologies.
Qualifications:
Bachelor’s Degree, preferably in Computer Science, Information Technology, Engineering or related field.
Fresh graduate or less than 3 years of working experience.
Proficiency in at least one scripting language (Python, PowerShell, Ruby, Bash, etc.).
Familiarity with operating systems like Windows and/or Linux.
Strong in interpersonal skills.
Has excellent verbal/written communication and presentation skills.
Team player, resourcefulness, strong analytical skills is an advantage.",site reliability engineer
40,QUESS SELECTION & SERVICES PTE. LTD.,"Site Reliability Engineer (Devops, Powershell Scripts)- Contract",Islandwide,Contract,Professional,3 years exp,"Banking and Finance, Information Technology","$5,500to$7,800",Monthly,4 applications,Closing on 24 Mar 2024,"Key Requirements:
Bachelors/Degree in Computer Science or other technology field.
Must have at least 3 years of professional production support experience in HA environment.
Must be familiar with agile and DevSecOps principles and practices.
Scripting experience with Windows PowerShell and Unix scripting.
3+ years of experience with Java applications, SQL/NoSQL, Handling Production operations.
Experience working with any log analysis tools and observability applications like Grafana, Tableau, Splunk.
Experience with Linux and Windows administration, networking, security, and troubleshooting.
Knowledge on Docker/Kubernetes, NginX, CDN, Caching
Installing and Uninstalling various Windows and Unix/Linux applications and software experience
Kelly Vu
EA Personnel Registration No. R1109308 (Vu Thi Thanh Hoa)
EA Licence Number: 17S8727
Quess Selection & Services, Singapore

Disclaimer: The company is committed to ensuring the privacy and security of your information. By submitting this form, you consent to the collection, processing, and retention of the information you provide. The data collected (which may include your contact details, educational background, work experience and skills) will be used solely for the purpose of evaluating your qualifications for the position you're applying for. Your data will be stored securely and retained for the duration necessary to fulfill our hiring process. If you are not selected for the position, your data will be kept on file for a limited period in case future opportunities arise. You have the right to access, correct, or delete your data at any time by contacting us at Quess Singapore | A Leading Staffing Services Provider in Singapore (quesscorp.sg)",site reliability engineer
41,LAWNET TECHNOLOGY SERVICES PTE. LTD.,CloudOps Engineer,"THE ADELPHI, 1 COLEMAN STREET 179803",Full Time,Manager,3 years exp,Information Technology,"$4,300to$7,000",Monthly,0 application,Closing on 20 Apr 2024,"You will:
Be responsible for the cloud infrastructure in terms of: scalability, availability, performance, (cost & resource) efficiency, capacity planning.
Spend lesser than 50% of the time working through our vendors in carrying out the day-to-day IT operation such as; performance monitoring, attending to issues, manual intervention and service requests (infrastructure provisioning, deployment, data/system backups, patching and disaster recovery).
Be responsible for system administration tasks such as OS & application patching, software upgrades, backup, restore, etc. for our cloud infrastructure (AWS, Azure).
Drive troubleshooting, incident response/ resolution and blameless post-mortems.
Be responsible to maintain services once they go live by measuring and monitoring availability, performance, and overall system health.
Strive to streamline and secure cloud infrastructure management by proactively monitoring and protecting system boundaries, application deployment and release status, automating manual tasks, and keeping systems secured.
Spend most of the time on development tasks such as writing Infrastructure-as-Code (IaC), continuous improvement, and driving initiatives to improve automation, scalability and reliability.
Develop automation code for change control, configuration management, deployment and maintenance of infrastructure and applications through CI/CD pipeline.
Improve service resiliency through high levels of automation, to effectively detect/ predict/ prevent issues in the environment.
Develop and fine-tune change & incident management processes across teams.
Scale systems sustainably through mechanisms like automation; evolve systems by pushing for changes that improve reliability and velocity.
Automate provisioning by IaC and Configuration-as-Code (CaC) and other tasks by serverless functions (e.g. AWS Lambda, Azure Functions).
Review resource/ workload to optimise cost.
You have:
At least a diploma in Computing/ Computer Studies/ Information Systems/ ICT or equivalent.
To enjoy cloud, systems and security management, and relentlessly automating work.
Related cloud experience attested by certifications in SysOps, DevOps (AWS preferred)
At least 3 years of hands-on experience operating and maintaining systems running on Cloud infrastructure (AWS preferred).
Familiarity with AWS IAM.
Proven experience in various IaC (e.g. Cloudformation and Terraform) & CaC (e.g. Ansible) tools.
Hands-on experience administering Unix & Windows operating systems as well as automating with shell scripts.
Deep appreciation of infrastructure and application monitoring, logging, alerting, release and configuration management.
Deep understanding in networking (e.g. HTTP/ TLS protocol, TCP/IP, routing tables, network topology, load balancers, DNS, NTP, Network VPC/ vNET Peering).
Experience in standard IT security practices (e.g., encryption, certificates, key management, SSH).
You will catch our attention if you:
Have proven experience in Site Reliability Engineering (SRE), DevSecOps practices and methodologies.
Have experience in operating containerised workloads (using Docker / Docker Compose, Kubernetes).
Have experience operating internet-facing 24/7 high-load applications (e.g. eCommerce).
Have experience in administering WordPress Multisite and Bitnami systems",site reliability engineer
42,BEATHCHAPMAN (PTE. LTD.),DevOps Engineer,"TWENTY ANSON, 20 ANSON ROAD 079912",Permanent,Executive,4 years exp,Information Technology,"$12,000to$16,000",Monthly,30 applications,Closing on 28 Mar 2024,"Opportunity to work with emerging technologies
Collaborative team environment
Singapore-based permanent headcount
Our client is a leading digital asset financial services platform, serving both institutional and retail customers across Europe and Asia.

Responsibilities:

You will be an integral part of company's Engineering team, responsible for multiple domains such as business analysis, design, architecture, development and deployment.

Part of your day-to-day responsibilities will include, but not limited to:
Configure, test, and deploy infrastructure in the cloud, in particular Amazon EC2 instances running Linux on AWS
Conduct performance tests and optimize the system to ensure minimal latency when receiving market data and sending/receiving orders
Monitor and troubleshoot any performance or network-related issues during the initial stages of deployment into production.
Requirements:
4+ years of relevant working experience in the area of DevOps in the cloud and on-premise.
Strong working experience with Cloud computing such as AWS.
Extremely well versed in Linux, Linux distributions and operating system tunin
Experience in scripting languages and automation tools such as Ansible
Reg No: R1877534
BeathChapman Pte Ltd
Licence No 16S8112",site reliability engineer
43,PERSOLKELLY SINGAPORE PTE. LTD.,Devops Engineer,Islandwide,Contract,Professional,8 years exp,Information Technology,"$8,400to$12,500",Monthly,6 applications,Closing on 31 Mar 2024,"About the Client
Our client is one of the reputed MNC firms in Singapore
Responsibilities
Developing and maintaining the entire DevOps pipelines.
Coordinate with the stakeholders from requirements gathering until successful implementation DevOps pipeline on boarding.
Work with the vendors to setup centralized DevOps solutions considering market best practice, Industry standard and ease of support.
Work with the vendors to upgrade the DevOps tools farm and Integrating with tools.
Lead analysis and resolution of root cause for Test Orchestration / Environment related issues
Skills/Requirement
Must have Skills:
Deep technical background, with hands-on experience in supporting CI/CD pipelines (Bitbucket, Jenkins, Artifactory, Sonar, Veracode, JIRA and Confluence).
Prior technical background on different build strategies.
Deep technical background on Kubernetes deployment process.
Good knowledge on maintaining/deploying secrets in Kubernetes.
Strong working experience in setting up Jira workflow.
Strong hands on experience on Shell or Groovy scripting.
Deep technical background on AI - ML.
Prior experience is customizing JIRA and Setting up confluence spaces.
Prior hand-on experience in setting up CI/CD pipeline as a centralized solution.
Hand on experience in setting up DevOps governance, Security standards and audit requirements.
Interested candidates, who wish to apply for the above position, please send in your resume to priya_praveen@persolkelly.com
We regret to inform that only shortlisted candidates will be contacted.
PERSOLKELLY Singapore Pte Ltd
EA License No. 01C4394
EA Registration No. R1547247 (Jyothi Chandrakanth Kamath)
**********************************
The information contained in this e-mail and any accompanying documents may contain information that is confidential or otherwise protected from disclosure. If you are not the intended recipient of this message, or if this message has been addressed to you in error, please immediately alert the sender by reply e-mail and then delete this message, including any attachments. Any dissemination, distribution or other use of the contents of this message by anyone other than the intended recipient is strictly prohibited.
By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its local and overseas subsidiaries and affiliates collecting, using and disclosing your personal data to prospective employers/companies based in any country for purposes of evaluating suitability for employment, conducting reference checks, administering employment related services and such other purposes stated in our privacy policy. Our full privacy policy is available at www.persolkelly.com.sg. If you wish to withdraw your consent, please drop us an emailto let us know. Please feel free to contact us if you have any queries.
All parties involved in any form of workforce engagement are to strictly adhere to prevailing regulations and laws that govern local fair employment practices, and to invest reasonable efforts in building a strong Singaporean core workforce, recruit and select candidates based on merit and prohibit discrimination based on age, race, gender, religion, marital status and family responsibility or disability. For more information, please refer to MOM and TAFEP websites.
**********************************",site reliability engineer
44,,Site Reliability Engineer,"HDB HUB, 480 LORONG 6 TOA PAYOH 310480",Full Time,Professional,3 years exp,Information Technology,"$5,000to$9,000",Monthly,11 applications,Closing on 31 Mar 2024,"About Us!
The mission of Housing & Development Board (HDB) is to provide affordable, quality housing and a great living environment where communities thrive. To achieve its mission, HDB aims to be data-driven to the core and adopt evidence-based decision making in developing better housing policies service, improving service delivery and optimising operations.

What Will You Do?
You will be part of the Information Services Group that leads the development and implementation of enterprise-wide ICT solutions for HDB, working closely with in-housed or outsourced development teams to create and maintain scalable and highly reliable systems. Your goal is to ensure the smooth delivery of digital services to delight our customers.
You will work in cross-functional teams. Be results oriented with strong ability to collaborate with and engage stakeholders. You should also possess good problem-solving skills and an analytical mind; have excellent communication skills, both verbal and written; and be resilient to work in a fast-paced environment.
- Define and implement systems’ metrics and perform monitoring activities
- Define and implement automations, visualisations and alerts on systems’ health
- Oversee staging releases to Production, ensuring stability and maintaining quality & efficiency in large scale cloud environments
- Respond to and troubleshoot incidents, providing post-mortem analysis/ areas of improvement
- Define and document best practices and strategies regarding application deployment and infrastructure maintenance
- Collaborate with stakeholders and management, to identify and implement improvements towards efficient daily operations
- Analyse and identify trends/ opportunities across the cloud environment to improve the performance of the applications

You Will Be a Great Fit If You Have:
• Strong background in computer science, computer engineering, information technology or related field
• Minimum 3 years of experience in a SRE (Site Reliability Engineer) role, Infrastructure Engineering or Application support with DevOps
• Minimum 3 years of experience in one or more programming languages – Python/ Java and configuration management/ IAC tools – Ansible/ Terraform
• Strong experience in a Continuous Integration/Continuous Delivery (CI/CD) with hands-on working knowledge in Jira, Confluence, Gitlab
• Experience in container technologies using Docker or Kubernetes
• Experience in AWS cloud architectures and infrastructure management (Terraform / CloudFormation)
• Experience in design and implementation of observability platforms
• Experience driving major production incidents and organised incident retrospective Meetings
• Good understanding of and experience in review and providing recommendation covering the AWS well architected framework
• Understanding of IT Service Management and Operations for Cloud
• Familiarity with the Singapore Government Tech Stack is preferred but not a must

Good to have:
- Team Player; we work together as a team
- Independent and take ownership of work responsibilities

Successful candidates will be offered a 1+1 year contract in the first instance. Conversion to perm is dependent on good performance.

Find out more about a career with HDB at www.hdb.gov.sg/cs/infoweb/about-us/careers

Please apply for the job through the Careers@Gov job portal as linked:
https://www.careers.hrp.gov.sg/sap/bc/ui5_ui5/sap/ZGERCFA004/index.html#/JobDescription/14414945/91f7c252-23c8-1ede-b5f3-b7028d9ff275",site reliability engineer
45,NTT DATA SINGAPORE PTE. LTD.,Site Reliability Engineer | SRE |Unix / Linux / Shell / Python scripting | Changi,"REPUBLIC PLAZA, 9 RAFFLES PLACE 048619",Contract,Non-executive,4 years exp,Information Technology,"$7,000to$9,000",Monthly,8 applications,Closing on 03 Apr 2024,"We are a top 8 global IT services company with operations in 50+ countries. We offer an advanced portfolio of application, business process, cloud, and infrastructure services to businesses and governments worldwide.
NTT DATA Singapore PTE Ltd is a wholly owned subsidiary of NTT DATA Corp, a part of NTT Group, the world’s 65th Largest Company according to Fortune Magazine.
At NTT DATA SINGAPORE, we pride ourselves on being an inclusive and equal opportunity employer that puts our people and clients first. We welcome different ideas, backgrounds and passionate individuals to join us in our inclusive environment to achieve stronger and better results through teamwork, foresight, and innovation. We pledge to create a harmonious and nurturing culture, where all individuals feel a sense of pride and belonging, regardless of age, gender identity, race, sexual orientation, physical or mental ability, ethnicity

COLLECTION, USE AND DISCLOSURE OF PERSONAL DATA - NTT DATA will be assessing and evaluating your suitability for employment/appointment or continued employment/appointment in any position within our organisation


Role: Site Reliability Engineer (1 year renewable contract)
Experience: Minimum of 4 years
Location : Changi

Responsibilities:
Implement and maintain highly resilient, highly available data engineering, monitoring and analytics application clusters. Perform production support for the platform.
Set up and operate the server infrastructure and software (Linux, Elasticsearch, Logstash, Grafana, Kibana, Kafka, Nginx) based on bank’s security standards and industry’s security standards.
Perform continuous improvement for the platform covering areas such as: capacity planning, observability, monitoring, reliability, and resiliency.
Design and develop data engineering pipelines.
Automate repetitive tasks, optimize processes and perform thorough testing to ensure quality.
Create and maintain software documentation for the platform.
Perform system maintenance, patching and upgrades.
Deliverables ( How they will be measured as mandatory needs)
Ensure on-time delivery of tasks and projects.
Ensure continuous up time of applications and services.
Ensure no security or audit issues.

Qualifications:
Bachelor's degree (computer science or related field) with good experience working with contemporary technologies and scripting languages.
Strong communication skills and ability to explain protocol and processes with team and management
A passion for learning and using new technologies in the open source communities.
4 or more years of IT work experience.
Knowledgeable and have hand on experience in system administration or system software support
Knowledge and experience on operating and support one or more of these software - Linux, Elasticsearch, Logstash, Grafana, Kibana, Kafka, Nginx
Good knowledge and experience in Unix/Linux/Shell/Python scripting.
Self-driven, committed, and reliable team player. Passionate to learn new technologies.
Additional knowledge and experience for 1 or more areas below is not mandatory but would be a plus
SRE (Site Reliability Engineering) practices covering monitoring, observability, performance management, automation, and resiliency.
Object Oriented Programming, web application development, NodeJS, Spring boot and Kafka
Automation tools (e.g. Ansible, Chef, Puppet etc.) & DevOps pipelines
Experience in data ingestion (extraction, cleansing and parsing) and data analytics",site reliability engineer
46,EDGENEXT LEGEND DYNASTY PTE. LTD.,Site Reliability Engineer,"Kuala Lumpur, Malaysia",Full Time,Professional,2 years exp,Engineering,"$1,500to$3,000",Monthly,0 application,Closing on 07 Apr 2024,"Job Responsibilities:
1. System Maintenance:Participate in maintaining CDN monitoring systems, resource management, big data systems, and various product components.
2. Issue Identification and Resolution:Quickly grasp platform code logic to identify system issues and potential risks.
Communicate functionalities and bugs with the development team.
Drive the resolution of platform-related issues.
Continuously research and drive system optimization to address issues where platform and nodes are under attack, leading to reduced availability, ensuring that the product can provide services normally.

3. Automation Scripting:Develop automation scripts to enhance the efficiency of operations and maintenance.
4. Additional duties assigned by the leader

Job Requirements:
Education and Experience:Bachelor’s degree or above in Computer Science or a related field.
Over 2 years of experience in operations.
Technical Proficiency:Proficiency in the Linux operating system.
Comprehensive understanding of protocols such as TCP/IP, HTTP, and DNS.
Experience in troubleshooting network issues is preferred.
Programming Skills:Demonstrated proficiency in one or two programming languages, including but not limited to PHP, Python, and Shell.
Robust foundation in coding principles.
CDN Principles and Management:Familiarity with the basic principles of CDN.
Configuration and management of Nginx proxy servers, including content distribution, load balancing, caching strategies, etc.
CDN Platform Management:Experience in CDN platform management.
Familiar with CDN scheduling and monitoring logic.
Monitoring Tools Proficiency:Proficient in using monitoring tools like Grafana, Kibana to track system performance.
Identify and resolve potential issues using monitoring tools.
Language Skills and Personal Attributes:Fluent in both Mandarin and English communication.
Strong sense of responsibility and outgoing personality.
Strong learning ability, good communication, and collaboration skills.",site reliability engineer
47,IMPERVA SINGAPORE PTE. LTD.,Cloud Operations Engineer,"30 RAFFLES PLACE, 30 RAFFLES PLACE 048622",Full Time,Professional,4 years exp,Information Technology,"$10,000to$14,000",Monthly,6 applications,Closing on 13 Apr 2024,"About the role
Imperva’s Infrastructure and Cloud team is looking for a highly technical Site Reliability Engineer to drive innovation, scale, and create operational excellence for the Imperva globally distributed network. As an SRE in the ICO organization, you approach solving, supporting, and optimizing the infrastructure programmatically. You will work to improve the overall availability, reliability, performance, and security of the infrastructure for Imperva’s customers.
Responsibilities
Establish metrics for data-driven decisions to help increase availability, reliability, and velocity
Apply SRE core tenets of measurement (SLI/SLO/SLA), eliminate toil, and reliability modeling
Provide go/no go preplanning, verification/validation, and review of existing and new product/services
Proactively analyze data and test the integrity of systems to ensure production applications and services are operating optimally
Work with internal and external customers as needed to troubleshoot and resolve business affecting issues
Escalations, incident response, RCA, and blameless postmortem
Participate in 24x7 on-call rotation
Qualifications
5+ years of professional experience within a cloud/web/CDN scale infrastructure
Experience programming in any combination of Python, Go, C/C++, Rust
Expert-level knowledge of Linux systems, network programming and protocols TCP, UDP, DNS, TLS/SSL, HTTP
Experience with BGP and anycast routing is a plus
Experience with DevOps principles and concepts such as Infrastructure as Code (Ansible/Saltstack), CI/CD (Gitlab, Jenkins, Git), monitoring and visualization (Prometheus, Grafana)
Experience with big data technologies such as NoSQL/RDBMS, Redis, ElasticSearch, Kafka
Experience with containers and container management (Docker, Kubernetes) is a plus
Experience analyzing and building data telemetry, modeling, pipelines, UI visualization
Experience in developing software, troubleshooting, and monitoring large scale distributed systems
Implement modern software engineering best practices/standards and adhere/maintain software development life cycle
Working knowledge and experience of Agile software development methodologies
Outstanding collaboration and communication, and documentation skills with a proven ability to work cross-functionally to establish and meet OKRs
BS/MS in computer science, engineering, or a related technical discipline or equivalent experience
Our Company:
Imperva is the cybersecurity leader whose mission is to help organizations protect their data and all paths to it. Customers around the world trust Imperva to protect their applications, data and websites from cyber attacks. With an integrated approach combining edge, application security and data security, Imperva protects companies through all stages of their digital journey. Imperva Research Labs and our global intelligence community enable Imperva to stay ahead of the threat landscape and seamlessly integrate the latest security, privacy and compliance expertise into our solutions. Learn more on the Imperva website or company blog, and follow Imperva on LinkedIn and Twitter.


Benefits:
Imperva offers a competitive compensation package that includes base salary, medical, flexible time off and more. It’s an exciting time to work in cybersecurity. Learn about Imperva products and services at www.imperva.com and career opportunities at www.imperva.com/careers


Legal Notice:
Imperva is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, ancestry, pregnancy, age, sexual orientation, gender identity, marital status, protected veteran status, medical condition or disability, or any other characteristic protected by law.",site reliability engineer
48,NTT DATA SINGAPORE PTE. LTD.,Site Reliability Engineer / Data Engineer -Elasticsearch(ELK)- Contract,"REPUBLIC PLAZA, 9 RAFFLES PLACE 048619",Contract,Professional,3 years exp,Information Technology,"$7,000to$9,000",Monthly,0 application,Closing on 03 Apr 2024,"📧 EMAIL ID : Interested candidates, please email your resume to sandeep.sringeripai@nttdata.com

Only shortlisted candidates would be contacted for interview.

Must have : Elasticsearch(ELK) Skillset.
Role : CONTRACT

Location : Changi .

Responsibilities:
1) Implement and maintain highly resilient, highly available data engineering, monitoring and analytics application clusters. Perform production support for the platform
2) Setup the server infrastructure as per design. Ensure implementation meets bank’s security standards and industry’s security standards
3) Perform continuous improvement for the platform covering areas such as: capacity planning, observability, monitoring, reliability, and resiliency
4) Design and develop data engineering pipelines
5) Automate repetitive tasks, optimize processes and perform thorough testing to ensure quality
6) Create and maintain software documentation for the platform
7) Perform application maintenance, patching and upgrades
8) Develop simple dashboard applications

Deliverables:
1) Ensure on-time delivery of tasks and projects
2) Ensure continuous uptime of applications and services
3) Ensure no security or audit issues

Job Dimensions:
1) Comply to bank standards to track and follow up on the assigned projects
2) Cover all areas in application and infrastructure operations of the platform

Requirements:
1) University graduate (computer science or related field) with good experience working with contemporary technologies and scripting languages
2) Strong communication skills and ability to explain protocol and processes with team and management
3) A passion for learning and using new technologies in the open source communities
4) A passion for coding.

Functional / Technical Competencies:
1) Looking for 4 or more years of IT work experience
2) Good knowledge and hands on experience in Grafana, Elastic stack (Elasticsearch / Logstash / Kibana / Beats) and Kafka including set up, configuration, upgrade, patching, data ingestion, management, monitoring & analytics features, developing dashboard
3) Good knowledge and experience in Linux Shell and Python scripting
4) Self-driven, committed, and reliable team player. Passionate to learn new technologies
5) Additional knowledge and experience for following areas below is not mandatory but would be a plus
6) SRE (Site Reliability Engineering) practices covering monitoring, observability, performance management, automation, and resiliency
7) Object Oriented Programming, web application development, NodeJS, Spring boot and Kafka
8) Automation tools (e.g. Ansible, Chef, Puppet etc.) & DevOps pipelines",site reliability engineer
49,TIKTOK PTE. LTD.,"Site Reliability Engineer, Ark Large Model Platform",1 RAFFLES QUAY 048583,Full Time,Professional,1 year exp,Information Technology,"$6,500to$13,000",Monthly,2 applications,Closing on 13 Apr 2024,"TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa.

TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

About the Team
The Applied Machine Learning (AML) - Enterprise team provides machine learning platform products on VolcanoEngine with cloud native resource scheduling system which intelligently orchestrates different tasks and jobs with minimised costs of every experiment and maximised resource utilisation, rich modelling tools including customised machine learning tasks and web IDE, and multi-framework high performance model inference services.

In 2021, through VolcanoEngine, we released this machine learning infrastructure to the public, to provide more enterprises with reduced costs of computation power, lower barriers to machine learning engineering and deeper developments in AI capabilities.

Responsibilities
Responsible for Ark Large Model Platform development on Volcano Engine, researching systematic solutions on large model solution implementations and applications in various industries, striving to reduce the IT cost of large model applications, meeting the users' ever-growing demand for intelligent interaction and improving the lifestyle and communications of users in the future world.
- Manage and oversee the stability of both control and data aspects of large-scale model systems through effective DevOps practices.
- Develop and enhance observability systems for monitoring the stability of large model systems, ensuring high reliability and performance.
- Handle super large-scale cluster management and ensure efficient operation and maintenance of large model systems.

Qualifications
- B. Sc or higher degree in Computer Science or related fields from accredited and reputable institutions with R&D experience in the fields of cloud computing or large-scale model systems.
- Proficiency in cloud-native technologies and understanding of the relevant technology stack.
- Expertise in one of the following programming languages: Golang, Python, or Java, with the ability to use it proficiently in a professional setting.
- Familiarity with cloud-native technologies for log collection, monitoring, and alerting.

Preferred Qualifications:
- Prior experience in the construction and maintenance of stability systems for large-scale infrastructures.
- Experience in operating and maintaining large-scale systems. - Experience with infrastructure as code, particularly Terraform, is highly desirable.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",site reliability engineer
